,result,moves
1343,-1,"['0L', '8L', '0L', '8L', '0L', '7L', '0L', '10L', '2R', '9L', '1L', '8R', '2R', '10R', '0L', '9R', '4R', '9L', '0R', '8R', '1R', '10L', '2R', '9L', '3R', '8L', '4R', '10R', '1R', '9L', '4L', '8R', '2L', '6R', '1R', '8L', '3L', '7L', '2L', '6L', '1R', '10R', '1L', '6L', '0R', '9R', '1L', '7L', '0R', '10L', '1R', '8L', '2L', '6L', '1L', '8R', '1R', '7L', '2R', '6R', '3L', '8L', '2L']"
1344,-1,"['0R', '9L', '1R', '6R', '3L', '6R', '4R', '8L', '0R', '9L', '0R']"
1345,-1,"['4L', '9R', '0L', '9L', '0R', '9L', '3R', '10L', '3R', '7R', '1L', '10L', '1R', '7R', '4R', '6R', '3L', '9R', '2L', '10R', '2R', '7L', '3L', '8R', '2L', '8R']"
1346,-1,"['2R', '10L', '4L', '9L', '1L', '9L', '2L', '8L', '3L', '7L', '1R', '6R', '3R', '7R', '0R', '8R', '2L', '10R', '4L', '8R', '3L', '6R', '4L', '8R', '3R', '9R', '1L', '10L', '0L', '8R', '4L', '9R', '3L', '10L', '2L', '10L', '1R', '9L']"
1347,1,"['1R', '10L', '1R', '6L', '1L', '9R', '1L', '10L', '0L', '7R', '4R', '8R', '0L', '6L', '3R', '9R', '0R', '10R', '0R', '10R', '1R', '9L', '0R', '10L']"
1348,1,"['3L', '10R', '0L', '8L', '4R', '6R', '0L', '7R', '0L', '8R', '3L', '8L', '0R', '10R', '1L', '10R', '2L', '7R', '1R', '6R', '2L', '7R']"
1349,-1,"['4R', '7L', '3L', '10L', '1R', '7R', '4R', '7L', '2L', '6L', '1R', '6R', '3L', '9R', '2L', '8L', '4L', '6L', '2R', '10L', '0R', '8R']"
1350,1,"['0L', '7L', '4R', '7L', '3R', '9R', '1L', '9R', '2L', '6R', '3L', '8R', '1R', '8L', '1R', '9R', '0R', '6R', '1L', '7R', '0L', '8L', '1R', '6R', '0L', '7L', '3L', '6R', '2R', '6L', '3R', '8R', '4L', '9L', '3R', '8L']"
1351,1,"['2R', '9L', '4L', '7L', '0L', '7R', '3L', '9R', '1L', '8L', '2R', '8L', '0R', '7R', '0R', '10R', '2R', '8L', '0L', '7L', '2R', '7L', '3R', '7R', '0L', '8R', '4R', '9R', '4L', '9R', '3L', '10L', '1R', '9L', '3R', '8R', '2R', '9L', '3L', '8R', '2R', '6L', '4R', '9L', '2L', '6R']"
1352,-1,"['1L', '9L', '3L', '10L', '2L', '8R', '4R', '6R', '0L', '7R', '1R', '10R', '0R', '7R', '1L', '10R', '3L', '7R', '2L', '6R', '1R', '7L', '2L', '8L', '1L', '7L', '0R', '6L', '1R', '6R', '2L']"
1353,-1,"['0L', '10R', '4R', '9R', '3L', '7L', '4L', '10L', '3L', '8L']"
1354,-1,"['2L', '6L', '0L', '9L', '3L', '8R', '1L', '10R', '0R', '9R', '2L']"
1355,1,"['4L', '7L', '4R', '8R', '3R', '7R', '4L', '6R', '1L', '6R', '0R', '10R', '1R', '8L', '0L', '10R', '2L', '9R', '0L', '7L', '2R', '10R', '0R', '6L', '4R', '10L', '1L', '9L', '0R', '10L', '1R', '9L', '2L']"
1356,-1,"['2L', '10R', '3L', '6R', '2R', '8R', '4R', '8R', '0R', '9R', '2L', '7L', '1L', '6R', '0R', '7L', '2R', '8L', '3L', '7L', '2L', '6R']"
1357,1,"['3R', '10L', '1L', '7L', '0L', '8R', '4R', '6R', '0L', '7L', '3R', '9L', '4R', '9L', '0L', '6L', '3L', '8R', '3L', '10R', '0R', '9L', '3R', '8L', '2R', '7R', '1R', '6R', '4R', '10R', '0L', '7L', '3L', '9R', '0R', '8L', '0R', '10R', '4R', '10L', '2L', '7L', '1R', '10L', '4L', '9L', '0R', '8L']"
1358,1,"['2L', '6R', '0L', '7R', '4L', '8R', '3R', '7R', '1L', '8R', '4R', '9R', '0R', '10R', '4R', '8R', '3R', '7R', '4L', '8R', '3L', '9L']"
1359,1,"['1R', '10R', '4R', '10R', '3R', '8R', '2L', '8R', '4R', '6R', '3L', '9L', '4L', '8L', '3R', '8L']"
1360,-1,"['4R', '7R', '0R', '7L', '2R', '8L', '4R', '8L', '3R', '6R', '4R', '10L', '2L', '10R', '1R', '10R', '0R', '6R', '2L', '10R', '1R', '9L', '2R', '6R']"
1361,-1,"['4R', '9R', '2L', '8R', '3L', '6R', '1L', '10R', '4L', '8R', '4L', '9R', '1R', '10R', '0R', '6R', '3R', '7L', '1L', '6R', '0L', '7R', '2R', '8L', '0R', '7R', '1R', '8R']"
1362,0,"['0L', '7L', '4R', '7L', '3L', '10R', '2R', '10L', '2L', '8R', '1R', '9R', '4L', '10R', '0R', '9R', '2R', '10R', '4R', '7L', '1R', '6L', '2R', '8R', '4R', '7L', '1R', '6L', '2R', '8R', '3R', '7R', '4L', '9R', '3L', '8L']"
1363,1,"['1L', '6L', '0R', '8R', '3R', '9R', '1L', '9L', '1R', '10R', '2L', '7L', '2L', '7R', '4R', '7L', '2L', '9R', '1R', '10R', '3R', '6L', '1R']"
1364,1,"['3R', '8L', '1R', '6L', '3L', '8L', '1R', '6L', '3L', '9L', '2R', '6L', '0L', '6L', '2L', '10R', '2R', '9L', '0L', '8R', '0R', '9L', '1L', '10R', '0L', '10R', '0L', '9L', '2R', '6R', '1L', '8R', '1L', '9R', '0R', '7L', '1R', '10R', '0R', '6L', '1L', '7L', '0R', '9R', '1R', '6L', '4L', '10R', '0L', '8L', '0R', '8R', '4L', '6R', '3L']"
1365,1,"['0R', '8R', '1R', '8R', '1L', '7R', '3L', '9R', '2R', '6R', '0R', '8R', '3L', '9L', '0R', '8L', '1R', '9R', '2L', '10L', '1L', '9L', '0L', '10L', '4L', '9R', '3L']"
1366,1,"['3L', '8R', '1L', '7L', '0L', '7R', '0R', '6R', '4L', '9L', '0R', '8L', '2R', '6L', '3L', '7R', '2R', '8L', '3R', '10R', '4R', '10L', '3L', '9R', '2R', '10L', '4R', '9R', '3R', '10R', '4L', '6R', '3R', '7R', '4R', '8R', '3R', '9R', '1R', '10R', '2L', '7R', '0L', '8R', '4L', '9R', '3R', '10R', '4L', '10R', '3R', '6L', '3L', '9R', '2L', '10R', '2L', '8R', '4L', '9L', '3R', '8R', '4L', '6L', '4R', '9R', '3R', '10L', '2L', '9L', '4L', '8R', '3R', '9L', '4L', '8L']"
1367,1,"['2L', '10R', '1R', '8L', '2L', '10R', '4R', '7L', '4L', '8L', '2R', '6R', '4R', '8L', '0R']"
1368,-1,"['1L', '10L', '1L', '6R', '1L', '10L', '4L', '10L', '1L', '7L', '4L', '8L', '2R', '6L', '2L']"
1369,-1,"['1L', '8R', '0L', '9R', '1R', '7R', '3L', '6L', '4L', '10L', '2R']"
1370,1,"['1R', '9L', '4L', '7L', '1L', '6R', '3R', '10L', '0R', '10L', '1R', '9L', '4R', '7L', '2R']"
1371,1,"['3L', '6R', '1R', '8L', '0R', '9L', '2L', '8L', '0R', '9L', '4L', '8L', '4L', '7R', '0L', '8R']"
1372,-1,"['3R', '8R', '0L', '10R', '4R', '6R', '2R', '6L', '4R', '6L', '2L', '10R', '4L', '7L', '2R', '8R', '2L', '6L', '4L', '9R', '2L', '7R', '1R', '6R', '4R', '8L', '4R', '7R', '1R', '8R', '0R', '9R', '4R', '6R', '3L', '7L', '0R', '6L', '2R', '10L', '3L', '9L', '2L', '6L']"
1373,-1,"['1R', '10R', '4R', '10L', '3L', '8L', '1L', '7L', '4L', '6R', '3L', '9R', '2R', '7R', '3R', '9R', '4R', '10L', '4L', '6R', '3R', '7R', '4L', '8L']"
1374,1,"['2R', '6R', '3L', '10R', '4R', '8R', '0R', '6L', '4R', '10L', '1L', '8R', '0R', '9R', '1L', '7R', '4R', '10R']"
1375,-1,"['0R', '8R', '1R', '6L', '0R', '10R', '3L', '9R', '4L', '7R', '2L', '8R', '3R', '9L']"
1376,1,"['1R', '8L', '4L', '10L', '1R', '7R', '0L', '10L', '4R', '7L', '1L', '10L', '4R', '8R', '3R', '9R', '2R', '10R', '4R', '7R', '0L', '9L', '1R', '8L', '4L', '6R', '1L', '7R', '0R']"
1377,-1,"['3R', '10L', '0R', '6R', '0R', '9L', '2L', '7R', '0R', '8L', '1L', '7R', '4R', '6L', '1L', '9L', '4L', '7L', '3R', '8L', '0R', '7R', '1R', '8R', '2R']"
1378,-1,"['4L', '7L', '3L', '8R', '4R', '8L', '0L', '9L', '4R', '6L', '2L', '7L', '0L', '10L', '1R', '9R', '3L', '6L', '4R', '8L', '0R', '7R', '1L', '8R', '0R']"
1379,-1,"['4R', '8L', '1R', '10L', '0R', '9R', '2L', '7L', '4L', '10R', '3R', '9L', '4R', '9L', '2L', '8L', '4R', '7L', '4R', '7L', '1L', '6R', '0R', '10R', '3R', '10R', '4R', '9R', '2R', '7R', '3L', '9R', '4R', '8R', '2R', '9R', '3R', '10R', '4R', '10R', '3L', '9R', '0L', '6R', '4R', '10R', '0L', '7L', '0L', '7L', '0R', '9R', '4R', '7R', '3L', '8L', '4R', '6L', '3R', '8L', '4L', '7L', '2R', '6L', '3R', '8R', '0L', '8L', '4L', '10L', '3R', '8L', '4L', '7R', '3L', '9R', '2R', '10L', '3R', '8R', '4L', '9L', '3L', '8R', '2R', '9L', '3L', '6R']"
1380,1,"['1L', '9R', '3L', '9R', '2R', '10R', '4L', '9L', '2L', '8R', '0L', '9R', '4R', '9L', '4R', '6L', '2L', '9L', '1L', '8L', '4R', '10L', '0R', '9L', '1L', '8R']"
1381,-1,"['1R', '6L', '3L', '9L', '0R', '8R', '0L', '10R', '0L', '9R', '3L', '8L', '2L', '10R', '4L', '7L', '0R', '6L', '2R', '8L', '3L', '7L', '2R']"
1382,1,"['1R', '8R', '1R', '9R', '3R', '9L', '4L', '6R', '2L', '8L', '3L', '10R', '0L', '6L', '4R', '8R', '0L', '7R', '2R', '10L', '4R', '8L', '3R', '7L', '0R', '9L', '1L', '8R', '0R', '9L', '1L', '6R', '0L', '9R', '4R', '9R', '2R', '10R', '1L', '7L', '3R', '6R', '2R', '7L', '4L', '6L', '2L', '7L', '1R', '10L', '4L', '7L', '3L', '6L', '2L', '10R', '3L', '9R', '4L', '8R', '2R', '7R', '1L', '7R', '0R', '10R', '2L', '8L', '1R', '9R', '3R', '9L', '0L', '8L', '4L', '7R', '3L', '8L']"
1383,-1,"['0L', '7R', '2L', '7R', '1L', '8L', '1R', '6L', '1R', '10R', '2R', '6L', '3R', '7L', '0R', '9R', '1R', '8R', '0R', '9R', '1R', '10R', '2R', '6R', '3R', '7R', '4R', '8R', '3R', '10L', '0L', '10L', '0R', '7R', '4R', '9L', '1L', '7L', '3R', '6L', '4R', '7R', '3R', '6R', '2L', '9L', '1L', '6R', '0L', '10L', '3L', '7L', '0R', '6R', '2R', '8R', '3R', '6L', '3L', '7R', '2R', '10R', '3R', '8R', '4L', '9R', '3R', '10R', '2R', '9L', '3L', '6L', '4L', '10R', '3R', '8L', '4R', '7L', '0R', '7R', '3R', '8R', '4L', '9R', '3L', '10R', '2L', '9R', '1R', '6L', '2L', '10R', '0R', '8L', '3L', '7R', '2R', '8R']"
1384,1,"['1L', '10R', '3L', '9L', '3R', '7L', '4L', '10R', '3L', '8L', '2L', '6R']"
1385,-1,"['2L', '9R', '2R', '9R', '1L', '7L', '4R', '10L', '3R', '9R', '4L', '10L', '2R', '9L', '3R', '8R', '1R', '7R', '3L', '8L', '2L']"
1386,1,"['4L', '6R', '0R', '7L', '0R', '9L', '1R', '6L', '3L', '6R', '1L', '7L', '2R', '8R']"
1387,1,"['0L', '8L', '2R', '9L', '3R', '8R', '1L', '6R', '0R', '10R', '4L', '6R', '2L', '9R', '1L', '9L', '0L', '8R']"
1388,1,"['4L', '9L', '2R', '10R', '1L', '9R', '1L', '10L', '0L', '6L', '0R', '9L', '1L', '10R', '0R', '8L', '2R', '7R', '0L', '7R', '3L', '10R', '2L', '8L', '0L', '7L', '1L', '6L', '0L', '6L', '1L', '10L', '3R', '9R', '2L', '7R', '1L', '10L', '0L', '6L', '1R', '6L', '3L', '7L', '2R', '10R', '3R', '9L', '4L', '8R', '3L', '9L', '2R', '8R', '3R', '9R', '4R', '6R', '1R', '7L', '4L', '6L', '2L', '7L', '1R', '6R', '2L', '8R', '2R', '7L', '0L', '9R', '1L', '10R', '1R', '6R', '2R', '7L', '3L', '6R', '2R', '7L', '3R', '8L', '3R', '7L', '3L', '10L', '2L', '6L', '1L', '6L', '0R', '8L']"
1389,1,"['2L', '10R', '3R', '6R', '2R', '10R', '1L', '6R', '2L', '8L', '3L', '7L', '0R', '10L', '1R', '9R', '1L', '6L', '1L', '7R', '2L', '10L', '0R', '9R', '1L', '9L', '4L', '8L']"
1390,1,"['0L', '8L', '2L', '6R', '0L', '8L', '3R', '6R', '2R', '8R', '4L', '7R', '1R', '10R', '0R', '8R', '1R', '10R', '2R', '9R', '3R', '10L', '4L', '9L', '3L', '8R']"
1391,-1,"['3L', '7L', '4L', '9R', '1L', '6L', '1L', '7L', '2L', '7L', '0L', '10R', '1R', '6R', '3R', '8L', '4R', '6L', '1R', '8L', '2R', '7R', '0L', '10R', '3L', '10R', '2L']"
1392,1,"['3L', '8L', '4L', '10R', '2L', '9R', '0R', '7L', '1R', '6R', '1L', '6R', '0R', '6L', '3R', '8L']"
1393,-1,"['4R', '8L', '4R', '10L', '0R', '6R', '0L', '7R', '3R', '6L', '0R', '7R', '2R', '10L', '3R', '7L', '1L', '6L', '3R', '8R', '4R', '9R', '1L', '10L', '0L', '8L', '4R', '10R', '3L', '7L', '2R', '8L', '2R', '6L', '1L', '8L', '3L', '10L', '0R']"
1394,1,"['1R', '10R', '0R', '7L', '4R', '9R', '0L', '7R', '1R', '8R', '2R', '6L', '0R', '8R', '2L', '6L', '1L', '8L', '1L', '8R', '1L', '9R', '1L', '6R', '4L', '9R', '1L', '10R', '3L', '6R', '1R', '9R', '2R', '10R', '3R', '8L', '3R', '10R', '4R', '7L', '3L', '6L', '4R', '9L', '3L', '8R', '0R', '9R', '2R', '10L', '3L', '9L', '0L', '8R', '2R', '9R', '3L', '10L', '2R']"
1395,-1,"['2L', '7L', '2R', '9R', '2R', '10L', '3L', '8L', '4L', '8L', '1L', '10L', '3R', '9L', '0L', '7R', '3R', '8R', '1L', '6L', '0R', '6R', '4R', '9L', '0L', '9R', '2R', '6R', '0L', '7L', '1R']"
1396,1,"['0L', '10L', '3R', '6R', '1L', '10L', '0L', '7L', '4L', '6R', '1R', '9R', '3R', '6L', '3L', '9L', '0L', '7R', '2L', '10L', '0L', '9L', '1L', '8R', '0L', '9L', '4L', '7L', '3R', '9R', '4L', '7L', '3L', '10L', '2L', '9R', '1R', '10R', '2L', '8L']"
1397,-1,"['0R', '7L', '1R', '10R', '1R', '9L', '4L', '10L', '0L', '9L', '2L', '7L', '1L', '10L', '0L', '6R', '2L', '9L', '3R', '7R', '1R', '10L', '2L']"
1398,1,"['1R', '6R', '3R', '9R', '0R', '9L', '0R', '6R', '2L', '7R', '0L', '8R', '4L', '9R', '3R', '10R', '0L', '8L', '3L', '10L', '2L']"
1399,1,"['2R', '9L', '3R', '6R', '1L', '7R', '0R', '6R', '4R', '7L', '3R', '6L', '3R', '10L', '0R', '10L', '0R', '8R', '0R']"
1400,-1,"['0R', '8L', '3L', '9L', '1L', '9L', '4L', '6R', '2R', '10R', '2L', '8R', '2L', '8R', '2L', '10R', '4L', '8R', '3L', '6L', '2L', '9R', '0L', '9L', '1R', '8R']"
1401,-1,"['2L', '10R', '4R', '7L', '0L', '6R', '3L', '8L', '0R', '6L', '3L', '8L', '1R', '6L', '4R', '9R', '1L', '6L', '0R', '7L', '1R', '6R', '2L', '7L', '1R', '6L', '2L', '7R', '1R', '6L', '2R']"
1402,1,"['3R', '10L', '0R', '8R', '0L', '8L', '4R', '7L', '1L', '8R', '3R', '8L', '1R', '7R']"
1403,-1,"['2L', '6L', '1L', '7R', '3R', '10L', '3R', '7L', '1R', '8R', '2R', '9R', '3R', '8L', '3L', '7R', '2L', '10R', '4L', '6R', '3R', '8R', '4L', '10L', '3L', '9R', '2L', '10L', '1R', '9L', '2L', '8R', '1L', '9R', '0R', '10R', '1R', '6L', '2L', '7R']"
1404,-1,"['2L', '9R', '3R', '7L', '1L', '7R', '4R', '9R', '1R', '10L', '1R', '9L', '2L', '10R', '1L', '6R', '0L', '7R', '0L', '8R', '4R', '9L', '2L', '8R', '2R', '9L', '3R', '8R', '4R', '9R', '1L', '10L', '0L', '9L', '1L', '10R', '1R', '8R', '2R', '7R', '3R', '9R', '4R', '6L', '0R', '7L', '3R', '7L', '4L', '10R', '3R', '6L', '3L', '8R', '2R', '10L', '3R', '9R', '4R', '10L', '3L', '9R', '0L', '10L', '4L', '9R', '0R', '8L', '1L', '9R', '0R', '10R', '4R', '9L', '3R', '8R', '0L', '9L', '2L']"
1405,-1,"['1R', '8L', '2L', '7L', '1L', '6L', '3R', '9L', '4R', '9R', '2R', '6R', '3L', '8R', '1R', '8R', '3R', '8R', '4L', '10R', '1L', '8L', '0L', '9R', '0L', '6L', '4L', '8R', '0R', '9L', '2L']"
1406,1,"['0R', '7L', '4L', '8R', '3R', '7L', '0R', '6L', '1L', '10L', '2R', '9R', '0R', '8R', '4L', '9R', '3R', '10R', '4R', '10L', '1R', '9R', '1R', '10L', '2L']"
1407,-1,"['0L', '8L', '0R', '9L', '3R', '8L', '2R', '10L', '3R', '7R', '4R', '9R', '0L', '8L', '4L', '6L', '4R', '8L', '2L', '9L', '1L', '10R', '1L', '7L', '0R', '6R', '1R', '7L', '2L']"
1408,-1,"['3L', '10R', '4L', '6L', '4R', '8R', '4L', '6R', '0R', '8R', '4R', '9R', '0L', '7R', '1L', '8L', '2R', '7R', '0R', '8L', '4L']"
1409,1,"['0L', '8L', '1R', '7L', '1L', '6L', '4L', '7L', '3R', '10L', '0R', '8L', '1L', '6R', '4R', '6R', '1R', '7R', '2L', '9R', '1L', '10L', '0R', '6R']"
1410,-1,"['4L', '6L', '2L', '10L', '1R', '6R', '3R', '9L', '2L', '10L', '1R', '7R', '2R', '9L', '4R', '10R', '3L', '9R', '2R', '7L', '3R', '6L', '3L', '9L', '2R']"
1411,1,"['2R', '9L', '0L', '8R', '4L', '6L', '0R', '8L', '4R', '8R', '2R', '7R', '3R', '8R', '4L', '10R', '3R', '9L', '0L', '8L', '4R', '7L', '1L', '6L', '0R', '9R', '1R', '10R', '0L', '8L', '3R', '7R', '2L', '8R']"
1412,1,"['0R', '7L', '1R', '9R', '0L', '6L', '2R', '6R', '2L', '7L', '4R', '6L', '4L', '9L', '1L', '6R', '0L', '6L', '1R', '8L', '3L', '6R', '1R', '8R', '1R', '9R', '2L', '9R', '1L', '10L', '0R', '9R', '2R', '10R', '3L', '10R', '2R', '8R', '4R', '9R', '4R', '10R', '3R', '10R', '4R', '9L']"
1413,-1,"['2L', '7R', '4L', '9R', '2L', '7L', '0R', '7R', '3L', '9L', '1L', '7R', '4R', '6L', '4L', '7R', '3L', '6R', '2L', '9R', '1R', '10R', '2L', '7R', '1L', '8R', '0L', '10R', '3R', '9R', '1R', '6L', '2L', '10L', '1L', '9L', '0L', '8R', '0L', '10R', '2R', '7R', '3R', '8R', '4L', '9R', '1L', '10R', '2L']"
1414,1,"['4L', '8R', '0R', '10R', '3L', '6L', '1R', '7R', '1L', '10L', '2R', '9L', '1R', '7R', '0L', '8L', '4L', '7L', '3R', '10L', '4R', '6R', '0L', '6L', '4L', '8R']"
1415,-1,"['2R', '6R', '0R', '6L', '2R', '10R', '2L', '6R', '1R', '6L', '1L', '7L', '0L', '6L', '4L', '7L', '1L', '8R', '2L']"
1416,-1,"['1L', '8L', '2L', '6R', '2R', '7R', '2R', '7L', '2R', '8R', '4L', '10L', '3R', '8L', '1L', '7L', '0L', '10L', '1L', '7R', '0L']"
1417,1,"['4R', '8R', '3R', '7R', '4R', '7R', '3L', '8R', '2R', '9L', '3L', '10R', '2L', '10L', '4L', '9L', '0L', '8R', '3L', '9R', '2R']"
1418,-1,"['2L', '7R', '0L', '7R', '1R', '7L', '0R', '7R', '3L', '8R', '4L', '7L', '0L', '7R', '2R', '8R', '0R', '9L', '3L', '8R', '0R']"
1419,-1,"['3R', '8R', '0L', '7L', '3R', '6L', '3L', '7L', '0L', '6L', '1R', '8L', '4L', '6R', '0L', '9L', '1L', '7L', '2R', '10L', '4R', '9R', '3L', '7R', '1L', '8R', '1L', '9L', '4R', '8R', '3R', '9L', '4R', '8L']"
1420,1,"['2L', '7R', '0R', '7L', '2R', '9L', '4R', '10L', '3R', '6L', '3L', '9L', '4R', '9R', '2R']"
1421,1,"['4L', '6L', '4R', '9L', '3L', '8L', '4R', '10L', '2L', '9R', '0L', '7R', '2L', '8R', '4R', '10L', '1L', '6R', '1R', '10R', '0R', '8R', '2R', '10R', '1L', '10L', '0R', '9R', '3L', '7R', '2L', '8L', '0R', '7R', '1L', '10L', '0R', '9L', '1R', '8L', '2L']"
1422,1,"['2L', '7R', '0R', '7R', '4L', '8L', '0R', '9L', '0R', '6R', '1R', '9L', '3L', '8L', '4R', '7R', '2R', '8L', '2L', '7R', '1R', '8L']"
1423,1,"['1L', '9R', '0R', '8L', '1L', '10L', '4L', '6L', '3R', '8L', '2L', '6R', '1R', '10R', '4R', '6L', '2R', '8R', '1R', '9L', '2L', '8L', '1L', '7R', '0L', '8L', '4L', '7L', '3R', '9L', '1R', '7R', '0R', '8R', '4R', '7R', '3R', '9R', '2R', '6L', '4L', '6L', '2R', '8L']"
1424,1,"['1R', '10R', '3R', '8L', '0L', '6R', '0L', '6R', '4L', '6R', '0L', '10L', '2L', '8L', '0R', '10L', '1R', '9L', '3R', '7R', '2R', '8L', '3R', '6R', '4L', '7R', '3R', '9R', '4L', '10L']"
1425,1,"['0L', '10L', '2L', '9L', '3R', '10R', '2R', '8R', '3L', '7R', '2R', '10L', '4R', '7L', '1R', '8L', '4L', '9R', '2L', '7R', '1L', '8R', '3L', '9L', '2L', '8R', '1R', '9R', '2R']"
1426,-1,"['1R', '9L', '0L', '9R', '3R', '9L', '4R', '6R', '4R', '8L', '2R', '10R', '4R', '7R', '3R', '6L', '4R', '6L', '4R', '8L', '0R', '10R', '0L', '9R', '2R', '8L', '3L', '7L', '2R', '6L', '2R', '8R', '3L', '7R', '1R', '10L', '2L']"
1427,-1,"['3R', '10L', '1R', '9L', '3L', '8L', '1L', '6R', '2R', '7R', '0L', '8L', '1R', '9L', '4L', '10L', '4L', '8L', '1R', '10L', '2R', '7R', '0R']"
1428,-1,"['3R', '8L', '4L', '8L', '1R', '8R', '0L', '8R', '3R', '7L', '3R', '10L', '3L', '8R', '0R', '9L', '2R', '8L', '4L', '7L', '2R', '6R', '4L', '7L', '3R', '9L', '0R', '6L', '3L', '8R', '2R']"
1429,1,"['1R', '10L', '4R', '9L', '3R', '10R', '1L', '8L']"
1430,-1,"['2L', '7R', '4L', '6R', '4L', '8L', '4R', '7L', '0L', '6R', '2R', '7R', '4L', '8R', '3L', '6L', '0R', '9R', '0R', '10L', '3L', '9L', '0R', '8L', '3R', '7L', '1R', '9L', '3L', '6R', '2R', '7L', '3L', '8R', '2L']"
1431,-1,"['2L', '9R', '0R', '10L', '1R', '8R', '0R', '8R', '4L', '10L', '1L', '6R', '4R', '6L', '2R', '8R', '0R', '10L', '1R', '9L', '4R', '8R', '2L', '9L', '1L', '8L']"
1432,-1,"['4L', '6L', '3R', '8L', '0R', '8L', '0L', '9R', '4R', '10R', '3L', '7L', '1L', '6R', '2R', '10R', '3L', '9L', '2L', '9R', '1R', '6R', '4L', '9L', '2R', '6L', '4R', '8L', '2R', '7R', '0L', '8R']"
1433,1,"['4L', '9R', '3R', '8L', '0R', '7R', '4L', '6R', '2R', '9L', '0R', '9L', '3L', '10R', '4R', '8R', '3R', '10R', '4R', '7R', '0L', '8L', '1L', '6L', '0L', '9L', '4R', '7L', '0R', '8R', '0L', '6R']"
1434,1,"['1L', '10R', '0L', '8L', '2L', '8L', '2L', '9R', '4R', '9L', '2L', '8R', '1L', '9R', '0R', '6R', '4L', '10R', '3L', '7R', '2R', '8L', '1L', '7L', '3R', '6R', '4L', '8R', '2L', '8R', '0L', '6R', '2R', '9R', '1L', '7R', '0R', '6R', '1L', '9R', '0R', '10L', '1R', '6L', '2R', '9L', '3L', '8R', '2R', '9L', '3R', '10R', '4R', '8L', '0L', '7L', '2L']"
1435,1,"['4L', '6R', '2R', '6L', '0L', '6L', '4L', '9L', '3R', '7L', '3R', '8R', '1R', '10L', '4R', '6L', '2R', '9L']"
1436,0,"['0L', '8R', '2R', '8L', '0R', '9R', '1R', '10L', '2L', '6R', '3R', '7L', '3R', '6R', '4R', '8R', '0R', '9R', '3L', '10R', '2L', '7L', '1R', '6L', '4R', '9L', '3L', '7L', '0R', '10L', '1R', '9L']"
1437,-1,"['1L', '10R', '0R', '9R', '1R', '8L', '1R', '9L', '4L', '9L', '2R', '7R', '3L', '6L', '3L', '8R', '3L', '9L', '2R', '8L', '3L', '7R', '2L']"
1438,1,"['1R', '8L', '4L', '10R', '4L', '9L', '2L', '10L', '3L', '8R', '3R', '9R', '2L', '9L', '0L', '10R', '3L', '8L', '3R', '7L', '3R', '9R', '4L', '6L', '0L', '10R', '1L', '9R', '0R', '10R', '2R', '10L', '1L', '9R', '2R', '7L', '2R']"
1439,-1,"['4L', '9L', '0R', '7L', '4R', '8R', '3R', '8R', '0L', '6L', '2R', '10R', '0L', '8L', '3L', '7R', '2R', '8R']"
1440,-1,"['3R', '10L', '1L', '9R', '0L', '6R', '0R', '8R', '4L', '10R', '3L', '7R', '4R', '9R', '0L', '8R', '4L', '7R', '1R', '8R', '2L', '10L', '3L', '7R', '2R']"
1441,-1,"['3L', '8R', '2L', '6R', '1L', '9R', '0L', '6R', '3L', '8L']"
1442,-1,"['4R', '8R', '2R', '6R', '1R', '6R', '2R', '8L', '1L', '10R', '1R', '6L', '2L', '8R', '3R', '10R', '0R', '9R', '0L', '9L', '2R', '8R', '3R', '9R', '4R', '6L', '2R', '10L', '3L', '9L', '1L', '9L', '0L', '6R', '2R', '9L', '3L', '10L', '2R', '7L', '3R', '9R', '4R', '10L', '2L', '9R', '3R', '7R', '1R', '6L', '4L', '10R', '1R', '9R', '2R', '6R', '3L']"
1443,-1,"['2R', '7L', '3R', '9R', '4L', '10R', '1L', '10L', '0L', '9R', '1L', '6L', '0L', '10R', '4R', '8R', '2R', '6R', '3L', '7L', '3R', '6R', '4R', '10R', '3L', '6L', '1L', '9R', '3L', '8R', '2L']"
1444,1,"['3R', '8R', '1R', '10R', '2R', '7R', '1L', '8R', '1R', '10R', '0R', '9R', '2L', '9L', '4R', '8R', '3R', '6L', '0L', '8L', '3L', '7R', '2L', '8R']"
1445,-1,"['3R', '8L', '0L', '9R', '4R', '6L', '0L', '7L', '0L', '8R', '3L', '10L', '0L', '7R', '2L', '10L', '0L', '6R', '4L']"
1446,-1,"['3R', '8L', '0R', '6R', '2L', '9L', '0R']"
1447,-1,"['2L', '7R', '1L', '6R', '4L', '8R', '0L', '8R', '4R', '10L', '3R', '7R', '4L', '8R', '1L', '9R', '3L', '10R', '2R', '6R', '3L', '7R', '2L']"
1448,1,"['0R', '9R', '3L', '6L', '0R', '10L', '1R', '6R', '3L', '8R', '4R', '10R', '0L', '9L', '3R', '10R', '2L', '10L', '4R', '6L', '0L', '10R', '0L', '8L', '2R', '6L', '0R', '10R', '4R', '8R', '0R']"
