,result,moves
587,-1,"['1R', '6L', '4R', '10L', '3L', '10R', '0L', '9R', '0R', '10L', '3R', '7R', '0L', '7L', '4L', '8R', '4R', '9L', '1R', '8L', '2R', '7L', '3L', '6L', '2R', '6L', '0R', '7L', '1R', '9L', '2L', '10R', '3L', '8R', '0R', '9L', '1L', '10R', '3L', '8L', '0L', '7R', '2R', '8R', '3R', '9R', '4R', '10L', '2R', '9R', '1R', '10R', '2R', '8R', '3L', '7R', '2L', '6L', '1R', '10L']"
588,-1,"['2R', '7L', '2R', '9L', '2L', '10L', '4L', '7R', '2R', '9R', '4R', '8R', '1R', '7L', '3L', '8L', '4L', '10R', '1R', '10L', '0R', '7R', '1R', '10L', '2R', '9L', '3L', '8L', '4L', '6L', '2L', '7R', '1R', '8L']"
589,1,"['2R', '9L', '0R', '8L', '0L', '7L', '4R', '7L', '1L', '8L', '0L', '9L', '1L', '8R']"
590,-1,"['0R', '7R', '2L', '6L', '3L', '9R', '2L', '10L', '3L', '6L', '2R']"
591,-1,"['2R', '7L', '3R', '8R', '0R', '9R', '3L', '6L', '4R', '10R', '0R', '10R', '2L', '7L', '1R', '6R', '2R', '8L', '3L', '6R', '2L', '7R', '2R', '9R', '1R', '8R', '3R', '9R', '1L', '10L', '0R', '9R', '1R', '10R', '2L', '9R', '1R', '7L', '2L', '10L', '1L', '8R', '2R', '10L', '1L', '9R', '0L', '10R', '0R', '9R', '1R', '10L', '2L']"
592,-1,"['1L', '10R', '3L', '8R', '2R', '7R', '0L', '6R', '1R', '9L', '4R', '6L', '2L', '9R', '1R', '10L', '2R', '8L', '3R', '9R', '4R', '10L', '0L', '8R', '1R', '7R', '1R', '6L', '3R', '10R', '4R', '6L', '4R', '7L', '2R']"
593,-1,"['3L', '8L', '0R', '9R', '4R', '9R', '3R', '10R', '2L', '10R', '1R', '9R', '3L', '10L', '4R', '8L', '2L', '9R', '1R', '10R', '1R', '6R', '2R', '6R', '3R', '7R', '4L', '8R', '3L', '9R', '1L', '10L', '0R', '9L', '1L', '8L', '2R', '10R', '1L', '9L', '0R', '6L', '1R', '8L', '2R', '7L', '3R', '7R', '4R', '10R', '0L', '8L', '1L', '10R', '1L', '7R', '0L', '8R', '1L', '9R', '3R', '10R', '4L', '7R', '2L', '10L', '3R', '9R', '4L', '10R', '3R', '8R', '4L', '10L', '3L', '9L', '2L']"
594,-1,"['4R', '9L', '2L', '7L', '2L', '8L', '1L', '8L', '0L', '8R', '2R', '9R', '4L', '7L', '4R', '8R', '4R', '9R', '0L', '8L', '2L', '9R', '0L', '9L', '1R', '8L', '2R', '7L', '3L']"
595,1,"['0R', '9L', '2L', '10L', '2L', '9L', '1R', '9L', '3R', '6R', '4L', '6L', '0L', '8L', '3L', '6R', '4R', '7L', '0R', '6R', '4L', '8R', '3L', '7L', '2L', '6L', '1R', '9L', '2L', '6R', '1L', '9L', '0L', '8L', '2L', '7R', '4L', '8L']"
596,-1,"['0L', '9R', '1L', '8L', '0R', '7L', '1L', '7R', '2R', '6L', '4L', '8L', '2R', '10L', '2R', '10L', '4R', '7L', '3R', '6L', '2R', '9L', '3L', '10R', '2R', '9L', '0L', '6R', '4R', '8R', '3R', '9R', '0L', '9R', '4R', '10L', '4L', '6R']"
597,-1,"['3R', '7L', '4R', '8R', '2R', '10R', '1L', '6R', '4R', '8R', '1R', '10L', '2L', '10R', '1R', '9L', '2L']"
598,1,"['0L', '8L', '2L', '8R', '0R', '7L', '2L', '7R', '2R', '8L', '2L']"
599,1,"['2L', '7R', '4R', '10R', '0L', '7L', '4R', '10R', '1L', '10R', '2R', '8L', '3L', '7R', '0L', '8L', '4R', '7L', '2R', '6R', '3R', '8R']"
600,1,"['1L', '6L', '2R', '7R', '3L', '9R', '4L', '8L', '1R', '6R', '0L', '10R', '2R', '9R', '3L', '10L', '2R', '9R', '1L', '10L', '4R', '9R', '3R', '8L', '4L', '7L', '0L', '9L', '3L', '10R', '0R', '8R', '1R', '9R', '2R', '10R', '3R', '7L', '0L', '9L', '4L', '8L', '3L', '7R', '2R', '8R', '3L', '9L', '2R', '7R', '3R', '8L', '3R', '7R', '0L', '8R']"
601,-1,"['2L', '6L', '4R', '8L', '0L', '10L', '1R', '7R', '2L', '7R', '0R', '10L', '1L', '8L', '0L', '7L', '2L', '6L', '0L', '6R', '4R', '9R', '0L', '7L', '0R']"
602,-1,"['4L', '7R', '2L', '6L', '3R', '10L', '0L', '6R', '2L', '9R', '0R', '6L', '2R', '10L', '2L']"
603,-1,"['4R', '7L', '3R', '9L', '2L', '10L', '2L', '8L', '1L', '10R', '2R', '8R', '3R', '8L', '0R', '8L', '2R', '7L', '4R', '6L', '4L', '9L', '0R', '8R', '1L', '7R', '1L', '6L', '1L', '6L', '0L', '9R', '2R', '10L', '0R', '6L', '1R', '9L', '2R', '6L', '2L', '8L', '4R', '9R', '1R', '8L', '2L', '10L', '1L', '8L', '0L', '7L', '2R', '7R', '1R', '8L', '3L', '6L', '2R', '9L', '0L', '9L', '3R', '7R', '4L', '8R', '3L', '6R', '2L']"
604,1,"['4L', '9R', '2L', '10R', '2L', '7L', '4R', '6R', '0R', '7R', '0R', '10L', '1L', '9R', '4L', '10R', '3L', '6R', '2R', '7L', '3L', '8L', '1L', '6R', '0R']"
605,-1,"['0R', '7R', '1R', '6L', '4L', '8L', '3R', '10L', '1L', '8R', '2L', '8L', '1R', '7R', '2L', '10R', '3L', '9R', '4R', '7L', '0L', '10L', '1R', '9L', '2L', '6R', '4R', '8R', '1R', '10L', '2L', '9R', '2R', '10L', '3R', '9L', '0R', '8L', '2R', '7L', '3L', '6L', '0L', '7L', '2L', '10L', '1R', '9L']"
606,1,"['4R', '9L', '4L', '7L', '2L', '8L', '2R', '8L', '0L', '8R', '4R', '6L', '0L', '8R', '2R', '10R', '4R', '9R', '2R', '10L', '3L', '9L', '2L', '10R', '1R', '9L', '0R', '7L', '1L', '6L', '0L', '8L', '4R', '7R', '3R', '8R', '2R', '9L']"
607,-1,"['4R', '8L', '0L', '10R', '1L', '7L', '2L', '9R', '1L', '10L', '0L', '9L', '1L', '6L', '4R', '6R', '2R', '7L', '4L', '6R', '3R', '8R', '4R', '7R', '2L', '8L', '3L', '7L', '3R', '7L', '0L', '9L', '4L']"
608,0,"['0L', '7R', '1R', '6L', '3R', '8L', '0R', '9L', '3R', '9L', '4R', '8R', '0L', '9L', '1L', '7L', '0R', '9R', '1L', '6L', '0R', '8R', '1L', '9L', '0L', '7R', '0R', '8L', '3R', '10R', '3L', '8L', '4R', '10R', '4L', '6R']"
609,-1,"['4R', '9L', '2L', '8L', '0L', '8L', '4R', '6R', '3R', '10L', '3L', '7L', '2R']"
610,0,"['0L', '8R', '4L', '7L', '4R', '10L', '4L', '8R']"
611,-1,"['4L', '7R', '3R', '7R', '4R', '8R', '3L', '9L', '0R', '8R', '3R', '7R', '0L', '8L', '1R', '7R', '2R', '8L', '3R', '10L', '2L', '7R', '1L', '9R', '1L', '10R', '0R', '8R']"
612,1,"['2R', '9R', '1R', '7L', '0R', '9R', '4L', '8L', '1R', '6R', '3R', '7L', '2L', '8R', '2R', '9R', '4L', '10L', '1R', '7L', '4R', '7L', '2L', '6R', '3R', '6L', '3L', '7R', '2L', '8L', '1L', '7R', '0L', '8L', '3L', '7L', '0L', '6R', '2R', '10L', '3R', '9L', '4L']"
613,0,"['4L', '8L', '0L', '6R', '2L', '9R', '3L', '6L', '1L', '8L', '1R', '6L', '2R', '7R', '4L', '8L', '0L', '9R', '3L', '7R', '0R', '9R', '2L']"
614,1,"['4R', '7L', '1L', '10R', '3R', '7R', '0R', '9L', '2R', '9L', '1L', '8L', '2L', '10L', '0R', '8R']"
615,-1,"['0L', '9L', '3L', '7R', '0R', '8L', '0R', '8R', '3R', '9R', '1L', '6L', '2L', '8L', '4R', '7R', '1L', '9R', '0R', '10R', '1R', '8R']"
616,-1,"['4R', '9L', '4L', '9R', '0L', '10L', '4L', '6L', '1R', '6L', '0R', '10R', '4R', '9R', '2R', '10R', '3R', '10R', '4L', '6R']"
617,-1,"['3L', '6L', '1R', '8L', '1L', '7L', '0L', '9R', '4R', '6R', '3R', '6L', '3L', '7R', '0L', '8L', '2R', '7R', '3R', '6L', '3L', '9L', '2L', '6L', '1R', '8L', '2L', '10R', '2L', '6L', '3R', '9R', '4L', '6R', '0R']"
618,-1,"['1R', '9L', '3L', '6R', '1L', '6L', '1L', '7L', '0R', '6R', '2R', '6L', '0L', '10R', '2L', '8L', '0L', '7L', '2L', '6L', '4L', '10R', '3L', '9L', '2L', '6R', '0R', '8R', '1R', '9R', '2R', '10R', '3R', '7L', '4R', '6R', '0R', '8R', '1R', '7L', '2R', '10R', '3L', '6R', '2R', '9R', '3R', '8L', '3L', '7L', '2R']"
619,-1,"['3L', '7L', '2L', '7L', '3L', '7R', '2R', '10L', '4L', '6R', '2L', '9R', '1L', '6L', '3R', '8L', '4R', '10R', '0R', '8R', '2L', '6L', '1L', '8L', '0R', '9L', '1L', '9R', '1R', '10R', '0L', '6R', '1L', '7L', '1R', '10L', '2R', '9L']"
620,1,"['1R', '9L', '4R', '6L', '0L', '9R', '1L', '8R', '1R', '9L', '2R', '9L', '3R', '6R', '1L', '7R', '4R', '7R', '3R', '8R', '1L', '6L', '4R', '8L', '2L', '7R', '0R', '8L']"
621,-1,"['3R', '6L', '0L', '10L', '4L', '6R', '4L', '9R', '3R', '7L', '4R', '7R', '1L', '10R', '1L', '7R', '0R', '8L', '1R', '6L', '4R', '10R', '0L', '8L', '1R', '7R', '3L', '9L', '2L', '7R', '4L']"
622,1,"['0L', '7L', '3L', '9L', '1R', '10R', '2L', '6R', '0R', '7R', '4L', '10L', '0L', '8R', '3L', '9L', '2R', '8L', '0L', '9R', '4R', '10R', '3R', '10R', '4R', '7L', '2R', '7R', '3L', '8R', '2L', '9L', '1R', '8L']"
623,-1,"['1L', '6R', '3R', '9L', '1L', '6R', '2L', '8R', '2L', '8R', '2L', '7L', '2L', '8R', '4R', '6R', '1L', '7L', '0L', '6L', '0L', '7L', '2L', '8R', '4L', '6L', '2L', '9R', '4R', '9R', '0L', '9R', '2L']"
624,-1,"['3L', '6R', '2R', '7R', '4L', '9L', '1R', '8R', '0L', '9L', '3L', '6R', '2L', '10L', '1R']"
625,1,"['4R', '7R', '4R', '8L', '2R', '7L', '1R', '10L', '4R', '8L', '4L', '6R', '3R', '10L', '4R', '7L', '4R', '7L', '3R', '10L', '1R', '9R', '0L', '6L', '3R', '8R', '1L', '9L', '4L', '7L', '3L', '10R', '3R', '9L', '1L', '6L', '4R', '8L', '0L', '9R', '4L', '6R']"
626,-1,"['3L', '10R', '0R', '9L', '4R', '8L', '1L', '6L', '2R', '8L', '3L', '10L', '1R', '6L', '0R', '9R', '1L', '10R', '1R', '10R', '4R', '6R', '2L', '8R', '3R', '10R', '1L', '7L', '0L', '6L', '3R', '7R', '2L', '9R', '1L', '7L', '3R', '9R', '4L', '6R', '1R', '8R', '2L', '9R', '1L', '7R', '4L', '8R', '3R', '9L', '0L', '8R', '4R', '9L', '1R', '8R', '4L', '9L', '3R', '8L']"
627,-1,"['0R', '8R', '1R', '9R', '3L', '7L', '2L', '8L', '3L', '6L', '1L', '9L', '3L', '6R', '2L', '7R', '1L', '9R', '0R']"
628,1,"['2L', '10L', '3L', '10R', '4L', '8L', '1R', '9L', '4L', '8L', '0L', '7R', '4R', '8L']"
629,1,"['3L', '7L', '3L', '7L', '1L', '6L', '0R', '7R', '0L', '8L', '4L', '6R', '3R', '6L', '3L', '7R', '2R']"
630,1,"['3L', '10L', '4R', '9L', '1R', '9L', '0L', '10R', '1L', '10L']"
631,-1,"['3R', '6R', '3L', '8L', '3L', '9R', '2R']"
632,-1,"['2R', '6L', '4L', '10R', '4L', '10R', '4L', '10R', '1L', '6R', '2R', '10R', '4R', '6R', '0L', '9L', '3L', '8R']"
633,1,"['3R', '7L', '1R', '8L', '4L', '6R', '0R', '9R', '2R', '10R', '0R', '8L', '4L', '6L', '2L', '7R', '4R', '9R', '4L', '9R', '1R', '10L', '2L']"
634,1,"['4L', '9R', '1R', '7R', '0R', '8L', '3R', '8L', '0L', '9R', '1L', '10L', '4L', '9R', '0L', '10L', '3L', '9R', '2R', '10R', '3R', '6R', '4L', '9R', '3L', '7L', '2R', '6R', '3L', '10L', '2R', '9L', '3L', '8R']"
635,-1,"['4L', '7L', '3L', '8L', '4R', '8R', '2R', '9L', '4L', '8L', '1L', '7L', '0R', '10L', '3L', '6R', '3L', '10L', '2L']"
636,-1,"['2L', '9L', '3R', '10L', '0L', '6L', '4R', '7R', '2L', '10L', '4L', '9R', '3L', '10L', '2L', '9L', '1L', '8R', '0L', '8R', '3L', '9L', '1L', '10L', '2L', '8L', '1R', '7L', '2L', '6L', '1L', '6R', '1R', '9R', '2R', '10L', '3R', '9L', '4R', '8L', '3L', '7R', '4L', '8L', '0L', '10R', '1R', '9R', '4R', '10R', '1L', '6R', '3R', '7L', '4L', '6R', '3L', '7R', '2R', '8L', '3L', '7L', '4L', '6R', '3R', '6R', '4R', '8L', '3R', '9R', '2L', '10L', '3R', '8R', '2L', '6L', '3R', '7R', '4R', '9L', '3R', '8R', '1L', '6R', '0L', '7R', '3R', '9L', '2L', '7L', '1R', '6R', '2R', '7R', '3L']"
637,-1,"['0R', '7R', '4R', '6L', '1L', '8L', '2R', '6R', '3R', '8L', '0R', '8L', '2L', '9R', '3R', '8R', '2R', '6R']"
638,-1,"['4L', '7L', '2L', '6R', '3R', '9R', '2L', '10R', '0R', '8L', '0R', '10R', '4R', '7L', '1R', '8L', '4L', '10L']"
639,1,"['3R', '7L', '3R', '8L', '3L', '8L', '3L', '6L', '1R', '10R', '3R', '10L', '0L', '10R', '4R', '8R', '2R', '9L', '3R', '8L']"
640,1,"['2R', '9L', '3L', '8L', '0R', '8L', '2R', '10R']"
641,1,"['2R', '10R', '3L', '7R', '1L', '9R', '0R', '8R', '0R', '10L', '4R', '7R', '3L', '10L', '2L', '8R', '0L', '9L', '4L', '8R', '3L', '6L', '2L', '9L', '1R', '8L', '2R']"
642,-1,"['3R', '7L', '3L', '6R', '3L', '9L', '0L', '8L', '0R', '6R', '0R', '10R', '2R', '6R', '0R', '10L', '1R', '9R', '2R', '10R', '3L', '10L', '2L']"
643,1,"['4R', '7L', '4R', '6L', '0L', '7L', '4R', '7L', '1R', '6R', '1R', '10L', '2L']"
644,-1,"['4L', '9L', '2L', '6R', '2R', '6L', '2L', '6R', '0R', '10R', '4R', '6L', '2R', '9L', '3R', '10R', '4L']"
645,-1,"['4L', '6R', '2L', '8L', '0R', '7R', '1L', '10L', '0L', '6L', '4L', '10L', '3R', '9R', '0L', '9R', '1R', '6L', '2L', '10R', '1L', '9L', '0L', '6R', '2R', '8L']"
646,-1,"['0R', '7L', '2R', '9L', '2L', '8R', '1L', '6R', '4R', '10L', '0L', '7L', '0L', '6R']"
647,1,"['3L', '7L', '1L', '8R', '2L', '7L', '3L', '9L', '2L', '8L', '0L', '10R', '0L', '7L', '1R', '6L', '0L', '7L', '2R', '8L', '3L', '6L', '0L', '8L', '4L']"
648,-1,"['1L', '8L', '2L', '10L', '3L', '7R', '1R', '7L', '3R', '8L', '0R', '10R', '1R']"
649,-1,"['0L', '10L', '1R', '9L', '4L', '9L', '1L', '6L', '2L', '9R', '4L']"
650,-1,"['1L', '10L', '3L', '6L', '2R', '9R', '2L', '10R', '4L', '7L', '2L', '6R', '4L', '7L', '3L', '6L', '2L', '9R', '1R']"
651,1,"['4R', '8R', '3R', '6L', '3R', '9L', '3R', '7R', '0R', '10L', '0L', '6R', '2L', '7R', '1L', '8R', '0L', '8L', '3L', '7R', '4L', '8L', '0L', '10L', '3R', '9L', '4R', '8R', '0L', '9L', '3L', '10R', '3L', '8R', '0R', '9R', '1R', '6L', '1R', '10L', '4R', '7R', '2R', '8R', '3L', '6R']"
652,1,"['3R', '10R', '4L', '9R', '0R', '8L', '1R', '7R', '1R', '6R', '0L', '10R', '3R', '7L', '4R', '8R', '1R', '6R', '3L', '8L', '2L', '7L', '0R', '10R', '2L', '8R', '3L', '9L', '2L', '8L']"
653,-1,"['4R', '9L', '3R', '10R', '3R', '9R', '1R', '6R', '1L', '9R', '4R', '6L', '4L', '10L', '3R', '6L', '3R', '9L', '4L', '9R', '1L', '7L', '0L', '10R', '0R', '6L', '2R', '6R']"
654,1,"['4L', '8R', '0L', '6L', '4R', '9L', '4L', '6L', '4R', '8R', '2L', '10R', '0R', '9R', '1R', '7L', '2R', '10R', '4R', '6R', '3R', '7L', '2R', '9R', '3R', '6L', '1L', '9R', '4L', '7R', '3L', '6L', '2R', '8R', '4R', '10R', '3R', '9L', '4R', '8L', '4R', '6L', '0L', '9L', '2R', '7R', '1R', '9R', '2R', '8L', '3R', '6L', '3R', '10R', '0R', '7R', '4R', '8L', '1R', '7L', '2L']"
655,1,"['3R', '10L', '4R', '8R', '3R', '7L', '1R', '8L', '4R', '7R', '3L', '7R', '0L', '7L', '2L', '8R', '4L', '8R', '3R', '9R', '4L', '10R', '1R', '8R', '4R', '7L', '2R', '6L', '3R', '9R', '4L', '8R', '3L', '7R', '2R', '8R', '3L', '9R', '2R', '6L', '1R', '10R', '3R', '10R', '4R', '7L', '3R', '8L', '0R', '6L', '4L', '8R', '1R', '9L', '4L', '8L']"
656,-1,"['0R', '8R', '1R', '9L', '1L', '7R', '3L', '9R', '2R', '10R', '4L', '7L', '2R', '8L', '3R', '8R', '2R', '9L', '3L', '8R', '2R']"
657,-1,"['1R', '6L', '0L', '6L', '4R', '7L', '4R', '7R', '3R', '9L', '2L', '8L', '1L', '9L', '2L', '10L', '1L', '8R', '3R', '7R', '1R', '9L', '2R', '8R', '4R', '6R', '3L', '10R', '2R', '8R', '3R', '7L', '0R']"
658,-1,"['4L', '9L', '3L', '8R', '3R', '9L', '4L', '10L', '2R', '7L', '2R']"
659,1,"['0R', '9R', '1R', '6R', '4R', '10R']"
660,-1,"['1L', '10L', '1R', '9R', '4R', '9R', '2R', '10R', '1L', '10L', '3L', '6R', '0L', '10R', '2L', '8L', '1R', '7R', '2R']"
661,1,"['0L', '8L', '0R', '9L', '3L', '6L', '4L', '7L', '2R', '10R', '3L', '6L', '0L', '9L', '3L', '10R', '3R', '8R', '4L', '10R', '3R', '9L', '4L', '8R', '2L', '9L', '1R', '8L']"
662,-1,"['3L', '8L', '3R', '10R', '3L', '10L', '4R', '8L', '1R', '8L', '0R', '7R', '2R', '6R', '3R', '10L', '4R', '6L', '1R', '9R', '4R', '10R', '4L', '6R', '3L', '7R', '2R']"
663,-1,"['4L', '8R', '2R', '9R', '0R', '9R', '2R', '7R', '4R', '10R', '1R', '9L', '3R', '10L', '4L', '9L', '2R', '7R', '3R', '7R', '4L', '8L', '3L', '7R', '2L', '8R', '4R', '7L', '1R']"
664,-1,"['0R', '7L', '2L', '6R', '4L', '8R', '2R', '8L', '3R', '8R', '4L', '6R', '3L', '8R', '2R']"
665,1,"['0R', '8R', '4L', '6R']"
666,-1,"['1R', '10R', '3L', '10L', '1R', '10L', '4R', '8L', '2L', '6R', '0R', '8L', '1L', '10L', '0R', '7R', '0R', '8L', '4L']"
667,-1,"['3L', '6R', '4L', '10L', '0L', '8L', '1R', '6L', '4R', '10R', '2R', '8R', '3R', '6L', '4L', '9R', '2L', '10L', '3L', '8L']"
668,1,"['1R', '10L', '4R', '10R', '4R', '7L', '1L', '9R', '4L', '6L', '1R', '8R', '1R', '9L', '4R', '8R', '2L', '7R', '1R', '10R', '0L', '6L', '4R', '8R', '3R', '9R', '1R', '10L', '2L', '9L', '1R', '8L']"
669,-1,"['1R', '6R', '0L', '7L', '1R', '10R', '1R', '10R', '4R', '8L', '3L', '10L', '2L', '9L', '4L', '6L', '0L', '7L', '2L', '8L', '3L', '6R', '4R', '8R', '0R']"
670,-1,"['0L', '8R', '3L', '6R', '2R', '6L', '4R', '6R', '2R']"
671,-1,"['2L', '6R', '4L', '10R', '3L', '9L', '4L', '8L', '0L', '7R', '1R']"
672,-1,"['4R', '8L', '3R', '9L', '4R', '9R', '0L', '6R', '1R', '10R', '0R', '7R']"
673,1,"['0R', '10R', '1R', '9R', '0R', '7L', '3R', '10L', '2R', '9R', '1L', '8L', '1L', '6L', '4L', '10L', '2L', '6L', '1L', '10R', '2L', '6R', '1R', '10R', '3R', '7R', '2L', '9R', '0L', '9L', '2R', '8R']"
674,-1,"['3L', '10R', '0L', '6R', '3L', '10R', '4R', '9L', '0R', '6L', '3L', '8R', '1L', '8L', '0R', '7L', '1R', '10L', '2R', '9L', '3L', '8R', '2L', '9R', '1R', '10R', '2R', '10L', '0L', '8L', '1L', '9L', '0R', '8R']"
675,1,"['3R', '7L', '2L', '10L', '3L', '10R', '3R', '8R', '4L', '9R', '3R', '7L', '0L', '10R', '0L', '8L', '2L']"
676,1,"['3R', '10L', '0L', '9R', '4L', '10R', '3R', '8L', '1R', '7R', '1R', '10R', '3R', '7L', '2L', '6L', '1R', '8R', '3L', '9R', '4L', '10R', '1L', '9R', '0R', '10R', '2L', '8L', '2R', '10R', '2R', '7L', '3R', '9L', '3R', '7R', '4R', '10L', '2L', '6R', '4L', '7L', '3L', '6R', '1R', '7L', '2R', '6L', '3L', '6L', '2L', '7R', '1R']"
677,1,"['2R', '7R', '0R', '9R', '3R', '7L', '4R', '9R', '4R', '8R', '0L', '8R', '1L', '9L', '3L', '6R', '1L', '9R', '0L', '9R', '2R', '10R', '3L', '8L', '2R', '10R', '3L', '7L', '2R', '6L', '4R', '10R', '2L', '8L']"
678,-1,"['4R', '6R', '3L', '7L', '3L', '10R', '1R', '9L', '4L', '6L', '2R', '10L', '0R', '9L', '1R', '8L', '3L', '7L', '2R', '9R', '3R', '8R', '0L', '8L', '3R', '10L', '4L']"
679,-1,"['2L', '7L', '2R', '7L', '2L', '7R', '3R', '8R', '1R', '9L', '3L', '8R', '0R', '7R', '3R', '10R', '1R', '8L', '2L', '6L', '2R', '9R', '1L', '9L', '0R', '7L', '4R', '7L', '2L', '8L', '1R', '10R', '0L', '7L', '0L', '6L', '3R', '10L', '3R', '9L']"
680,1,"['4R', '7R', '1L', '9L', '2L', '8R', '4L', '8L']"
681,-1,"['2L', '10L', '0R', '6L', '4R', '7R', '0R', '6L', '1R', '7L', '4R', '8R', '1R', '7R', '2R', '7L', '4R', '7L', '0R', '8R', '2R', '7L', '3L', '10L', '2R', '7L', '3L', '9R', '2L']"
682,-1,"['3L', '8R', '0L', '9R', '2R', '7L', '3R', '10L', '0R', '7R', '3R', '10L', '4R', '8R', '2R', '9L', '4R', '8L', '3R', '10L', '4L', '9L', '3L', '7R', '2L']"
683,1,"['4R', '8R', '3R', '7R', '4R', '7R', '4R', '10R', '3L', '10L', '0R', '9L', '1L', '8R', '0L', '10L', '3L', '8R', '2L', '9R', '0R', '10R', '3R', '9L', '4R', '7R', '2R', '8L', '2R', '7L', '0L', '6R', '2L', '7R', '1R', '8R', '2L', '9R', '1R', '10R', '2L', '10R', '4R', '9R', '4R', '10L', '2R', '9L', '0R', '8R']"
684,-1,"['2R', '6L', '1L', '10R', '2L', '9L', '2R', '6R', '3L', '7R', '1R', '10L', '2R', '8L', '3L', '7R', '2L', '6R', '0L', '10R', '3R', '8R', '1R', '6L', '2R']"
685,1,"['4L', '7L', '3L', '9L', '0R', '7L', '0L', '9R', '0R', '7L', '2L', '8L', '0L', '9L', '1L', '7R', '3R', '8L', '1R', '8R', '2R', '7R', '4L', '9L']"
686,-1,"['4R', '6R', '1L', '10L', '0L', '8L', '3L', '9R', '4R', '7L', '3L', '9L', '2R', '8R', '1R', '9R', '2L']"
687,1,"['3R', '10R', '0R', '9L', '2L', '8L', '4R', '8L']"
688,-1,"['3L', '6L', '3R', '10R', '3L', '7R', '2R', '7L', '2R', '10L', '3L', '7R', '2L', '10R', '4L', '7L', '2L', '6L', '4L', '6L', '4L', '9L', '3R', '6L', '4L', '8L', '2R']"
689,-1,"['3L', '8L', '1R', '8R', '4L', '9L', '1R', '8R', '4R', '8R', '0R', '9L', '1R', '6L', '4R', '8L']"
690,-1,"['4R', '8L', '4R', '10L', '0R', '10L', '2R', '6R', '4R', '7R', '2L', '8R', '1R', '7R', '2R']"
691,1,"['1R', '9L', '0L', '7L', '1L', '6L', '0L', '6R']"
692,1,"['1R', '9L', '3R', '10R', '0R', '8L', '3L', '8L', '1L', '8R', '1L', '7L', '0L', '6L', '4L', '9R', '3R', '10L', '4R', '8L', '0R', '7L', '1L', '6R', '2R', '10L', '0R', '9R', '1L', '10R', '1L', '8L', '0L', '7L', '4R', '7R', '3R', '8R', '0L', '6L', '1R']"
693,1,"['1R', '8R', '1R', '8L', '2L', '9L', '3L', '8L', '1R', '6L', '2L', '7L', '0L', '8R', '1L', '6R', '3R', '6R', '0R', '10L', '1R', '9R', '0L', '9R', '2L', '9R', '4R', '10R', '1L', '6R', '2L', '7R']"
694,-1,"['1L', '10R', '1R', '9L', '4L', '6R', '4R', '7L', '2R', '10L', '4L', '9L', '4L', '7R', '0R', '6L', '1L', '8R', '4R', '10L', '0R', '8L', '1R', '7R', '2R', '9L', '3R', '7R', '4R', '8R', '0L', '9R', '2R', '6R']"
695,-1,"['3L', '10R', '3R', '6R', '3R', '6R', '0R', '8R', '4R', '8R', '2R', '10L', '0R', '7R', '1L', '7L', '1R', '7L', '2L', '6R', '1L', '7L', '4R', '7R', '0R', '8R', '2R']"
696,-1,"['1L', '9L', '4R', '10R', '4L', '8L', '3R', '8L', '4R', '7R', '1L', '8L', '2L', '10L', '0R', '6R', '2R']"
697,-1,"['0L', '10R', '1R', '6R', '1R', '9R', '0R', '7R', '1L', '10R', '4R', '6R', '3L', '7R', '0L', '9L', '4L']"
698,1,"['1L', '8L', '3L', '9L', '3L', '6L', '0L', '8L', '1L', '7L', '2L', '10R', '3R', '10R', '4R', '7L', '1R', '6R', '4R', '6L', '0L', '9L', '4R', '8R', '3L', '9L', '2L', '8R', '0R', '9L', '1R']"
699,-1,"['0L', '10L', '4L', '10R', '4R', '10R', '0L', '6R', '3R', '7R']"
700,1,"['2L', '6R', '4R', '9R', '0L', '9R', '3R', '9R', '2R', '9L', '1L', '8L', '4L', '7R', '3R', '8L', '4L', '10L', '3R', '9L', '1R', '8L', '2L']"
701,-1,"['3R', '8L', '3R', '7L', '4R', '7R', '1R', '6L', '0R', '7R', '2L', '6L', '0R', '6L', '4R', '8L', '1L', '7L', '0R', '9R', '1R', '6L', '2L', '9R', '1R', '10L', '2L', '6L', '1R', '7R', '2R', '8L', '3R', '7R', '4R', '8R', '0L', '8R', '2L', '6R', '1L', '7R', '4L', '8R', '3R', '9L', '4R', '8L']"
702,1,"['2L', '6L', '3R', '8L', '3L', '10L']"
703,-1,"['4L', '9L', '3L', '7R', '4L', '10L', '1L', '7R', '4L', '8R', '3R', '7L', '4L', '6L', '0R', '10L', '1R', '8R', '2L', '10R', '1L', '8R', '0R', '6R', '1L', '7R', '0R', '8R', '1L', '9R', '1R', '10R', '2R', '8R', '3R', '9L', '4L', '7L', '3L', '6R', '0R', '9R', '2L', '9L', '0R', '8R']"
704,-1,"['3R', '8R', '2R', '9R', '0R', '8L', '4R', '9R', '4L', '6R', '3R', '10R', '2R', '6L', '0R', '9L', '1L', '8L', '0R', '7R', '1R', '8R']"
705,-1,"['1R', '6L', '0L', '7R', '0L', '8L', '3L', '9L', '4L']"
706,-1,"['3R', '7R', '0L', '9R', '3R', '10R', '0R', '8L', '1L', '9L', '3L', '7L', '1R']"
707,-1,"['0R', '8L', '4L', '6L', '1L', '10R', '2L', '8R', '2R']"
